Code_commune_INSEE;Nom_commune;Code_postal
77159;DONNEMARIE DONTILLY;77520
71334;OUDRY;71420
77163;DOUY LA RAMEE;77139
71335;OUROUX SOUS LE BOIS STE MARIE;71800
77169;EMERAINVILLE;77184
71337;OYE;71800
77176;FAREMOUTIERS;77515
71345;PERONNE;71260
77179;FERICY;77133
71351;PIERRE DE BRESSE;71270
77182;LA FERTE GAUCHER;77320
71355;PONTOUX;71270
77191;FONTENAILLES;77370
71356;POUILLOUX;71230
77202;LA GENEVRAYE;77690
71362;PRUZILLY;71570
77204;GERMIGNY SOUS COULOMBS;77840
71364;LA RACINEUSE;71310
77208;GOUAIX;77114
71372;ROMANECHE THORINS;71570
77210;LA GRANDE PAROISSE;77130
71374;ROSEY;71390
77217;GRISY SUISNES;77166
71382;ST AGNAN;71160
77218;GRISY SUR SEINE;77480
71384;ST AMBREUIL;71240
77219;GUERARD;77580
71390;ST BERAIN SOUS SANVIGNES;71300
77223;GURCY LE CHATEL;77520
71391;ST BERAIN SUR DHEUNE;71510
77228;HONDEVILLIERS;77510
71400;ST CLEMENT SUR GUYE;71460
77232;ISLES LES VILLENOY;77450
67437;SAVERNE;67700
71408;ST EDMOND;71740
77239;JOUY LE CHATEL;77970
67438;SCHAEFFERSHEIM;67150
71409;ST EMILAND;71490
77245;LAVAL EN BRIE;77148
67444;SCHERLENHEIM;67270
71413;ST FIRMIN;71670
77251;LIEUSAINT;77127
67445;SCHERWILLER;67750
71420;ST GERMAIN DU PLAIN;71370
77261;LORREZ LE BOCAGE PREAUX;77710
67462;SELESTAT;67600
71427;ST HURUGE;71460
77262;LOUAN VILLEGRUIS FONTAINE;77560
67470;SOLBACH;67130
71428;ST IGNY DE ROCHE;71170
77268;MAGNY LE HONGRE;77700
67474;SOULTZ SOUS FORETS;67250
71431;ST JEAN DE TREZY;71490
77274;MARCILLY;77139
67482;STRASBOURG;67200
71433;ST JULIEN DE CIVRY;71800
77282;MAUREGARD;77990
67485;STUTZHEIM OFFENHEIM;67370
71434;ST JULIEN DE JONZY;71110
77284;MEAUX;77100
67498;UHRWILLER;67350
71443;ST LOUP GEANGES;71350
77287;MEILLERAY;77320
67509;VOLKSBERG;67290
71446;ST MARCELIN DE CRAY;71460
77313;MONTMACHOUX;77940
67515;WALDOLWISHEIM;67700
71450;ST MARTIN DE COMMUNE;71490
77314;MONTOLIVET;77320
67519;LA WANTZENAU;67610
71480;ST SERNIN DU PLAIN;71510
77316;MORET LOING ET ORVANNE;77250
67520;WASSELONNE;67310
71496;SAMPIGNY LES MARANGES;71150
77322;MOUSSY LE NEUF;77230
67529;WEYERSHEIM;67720
71501;SASSANGY;71390
77323;MOUSSY LE VIEUX;77230
67530;WICKERSHEIM WILSHAUSEN;67270
71502;SASSENAY;71530
77325;MOUY SUR SEINE;77480
67536;WINDSTEIN;67110
71504;SAUNIERES;71350
77329;NANTEAU SUR LUNAIN;77710
67539;WINGERSHEIM LES QUATRE BANS;67170
71505;SAVIANGES;71460
77330;NANTEUIL LES MEAUX;77100
67543;WISCHES;67130
71507;SAVIGNY SUR GROSNE;71460
77335;CHAUCONIN NEUFMONTIERS;77124
67546;WITTERSHEIM;67670
71514;SENS SUR SEILLE;71330
77345;ORLY SUR MORIN;77750
67553;WOLSCHHEIM;67700
71515;SERCY;71460
77359;PERTHES;77930
67556;ZEINHEIM;67310
71522;SIMANDRE;71290
77361;PIERRE LEVEE;77580
68009;ARTZENHEIM;68320
71526;SOLUTRE POUILLY;71960
77374;PONTCARRE;77135
68020;BANTZENHEIM;68490
77381;QUIERS;77720
68021;BARTENHEIM;68870
77389;LA ROCHETTE;77000
68023;BEBLENHEIM;68980
77392;ROUVRES;77230
68024;BELLEMAGNY;68210
77396;RUPEREUX;77560
68032;BERRWILLER;68500
77407;ST FARGEAU PONTHIERRY;77310
68034;BETTLACH;68480
77412;ST GERMAIN SUR ECOLE;77930
68036;BIESHEIM;68600
77413;ST GERMAIN SUR MORIN;77860
68039;BISEL;68580
77414;ST HILLIERS;77160
68045;BOURBACH LE BAS;68290
77417;ST LEGER;77510
68054;BRINCKHEIM;68870
77419;ST MAMMES;77670
68069;DESSENHEIM;68600
77421;ST MARS VIEUX MAISONS;77320
68072;DIETWILLER;68440
77432;ST REMY LA VANNE;77320
68074;DURLINSDORF;68480
77433;BEAUTHEIL SAINTS;77120
68077;EGLINGEN;68720
77434;ST SAUVEUR LES BRAY;77480
68080;EMLINGEN;68130
77435;ST SAUVEUR SUR ECOLE;77930
68084;ESCHENTZWILLER;68440
77440;SAMMERON;77260
68086;FALKWILLER;68210
77442;SAMOREAU;77210
68087;FELDBACH;68640
77448;SEPT SORTS;77260
68088;FELDKIRCH;68540
77457;SOLERS;77111
68094;FOLGENSBOURG;68220
77459;SOURDUN;77171
68100;FULLEREN;68210
77468;TORCY;77200
68114;GUEVENATTEN;68210
77470;TOURNAN EN BRIE;77220
68115;GUEWENHEIM;68116
77485;LE VAUDOUE;77123
68117;GUNSBACH;68140
77486;VAUDOY EN BRIE;77141
68123;HATTSTATT;68420
77489;VAUX SUR LUNAIN;77710
68124;HAUSGAUEN;68130
77513;VILLENOY;77124
68127;HEIDWILLER;68720
77515;VILLEROY;77410
68130;HEITEREN;68600
77519;VILLIERS ST GEORGES;77560
68136;HETTENSCHLAG;68600
77520;VILLIERS SOUS GREZ;77760
68139;HIRTZBACH;68118
77525;VINANTES;77230
68140;HIRTZFELDEN;68740
77530;VOULTON;77560
68142;HOHROD;68140
77531;VOULX;77940
68143;PORTE DU RIED;68320
78003;ABLIS;78660
68144;HOMBOURG;68490
78029;AUBERGENVILLE;78410
68145;HORBOURG WIHR;68180
78030;AUFFARGIS;78610
68145;HORBOURG WIHR;68180
78036;AUTOUILLET;78770
68150;HUSSEREN LES CHATEAUX;68420
78043;BAILLY;78870
68152;ILLFURTH;68720
78057;BENNECOURT;78270
68154;ILLZACH;68110
78068;BLARU;78270
68161;KATZENTHAL;68230
78096;BOURDONNE;78113
68162;KAYSERSBERG VIGNOBLE;68240
78107;BREVAL;78980
68162;KAYSERSBERG VIGNOBLE;68240
78113;BRUEIL EN VEXIN;78440
68163;KEMBS;68680
78117;BUC;78530
68179;LAUW;68290
78124;CARRIERES SUR SEINE;78420
68182;LEYMEN;68220
78126;LA CELLE ST CLOUD;78170
68188;LINTHAL;68610
78158;LE CHESNAY ROCQUENCOURT;78150
68192;VALDIEU LUTRAN;68210
68194;LUTTER;68480
68201;MASEVAUX NIEDERBRUCK;68290
68211;MITZACH;68470
68214;MONTREUX JEUNE;68210
68221;MUESPACH;68640
68223;MUHLBACH SUR MUNSTER;68380
68227;MUNTZENHEIM;68320
68239;OBERBRUCK;68290
68241;OBERENTZEN;68127
68261;RAMMERSMATT;68800
68267;REININGUE;68950
68268;RETZWILLER;68210
68275;RIMBACH PRES MASEVAUX;68290
68277;RIQUEWIHR;68340
68278;RIXHEIM;68170
68288;RUEDERBACH;68560
68289;RUELISHEIM;68270
68291;RUMERSHEIM LE HAUT;68740
68293;ST COSME;68210
68297;ST LOUIS;68300
68298;STE MARIE AUX MINES;68160
68312;SONDERSDORF;68480
68316;SOULTZBACH LES BAINS;68230
68318;SOULTZMATT;68570
71529;SUIN;71220
71531;LA TAGNIERE;71190
71541;TORPES;71270
71543;TOURNUS;71700
71545;TRAMAYES;71520
71547;TRIVY;71520
71568;VERISSEY;71440
71577;VILLEGAUDIN;71620
71581;VINDECY;71110
71591;FLEURVILLE;71260
72003;ALLONNES;72700
72022;LE BAILLEUL;72200
72023;BALLON ST MARS;72290
72034;BERUS;72610
72050;BRULON;72350
72075;CHEMIRE LE GAUDIN;72210
72086;COMMERVEIL;72600
72089;CONLIE;72240
72109;CRISSE;72140
72121;DOUILLET;72130
72122;DUNEAU;72160
72135;LA FONTAINE ST MARTIN;72330
72137;VILLENEUVE EN PERSEIGNE;72610
72139;FYE;72610
72150;JOUE L ABBE;72380
72154;LA FLECHE;72200
72156;LAMNAY;72320
72160;LAVERNAT;72500
72164;LIVET EN SAOSNOIS;72610
72171;LOUZES;72600
72181;LE MANS;72000
72184;MAREIL EN CHAMPAGNE;72540
72186;MARESCHE;72170
72187;MARIGNE LAILLE;72220
72190;MAROLLES LES ST CALAIS;72120
72192;LES MEES;72260
72201;MONCE EN SAOSNOIS;72260
72210;MONTREUIL LE HENRI;72150
78160;CHEVREUSE;78460
72211;MONT ST JEAN;72140
78164;CLAIREFONTAINE EN YVELINES;78120
72228;PARCE SUR SARTHE;72300
78188;CRAVENT;78270
72229;PARENNES;72140
78190;CROISSY SUR SEINE;78290
72231;PARIGNE L EVEQUE;72250
78220;LES ESSARTS LE ROI;78690
72232;NOTRE DAME DU PE;72300
78231;FAVRIEUX;78200
72236;PINCE;72300
78234;FLACOURT;78200
72244;PRECIGNE;72300
78261;GAILLON SUR MONTCIENT;78250
72249;LA QUINTE;72550
78289;GROSROUVRE;78490
72260;RUAUDIN;72230
78290;GUERNES;78520
72265;ST AIGNAN;72110
78302;LA HAUTEVILLE;78113
72266;ST AUBIN DE LOCQUENAY;72130
78310;HOUDAN;78550
72269;ST CALAIS;72120
78334;LEVIS ST NOM;78320
72270;ST CALEZ EN SAOSNOIS;72600
78344;LOMMOYE;78270
72274;ST CHRISTOPHE EN CHAMPAGNE;72540
78350;LOUVECIENNES;78430
72279;ST GEORGES DE LA COUEE;72150
78354;MAGNANVILLE;78200
72283;ST GERMAIN D ARCE;72800
78356;MAGNY LES HAMEAUX;78114
72287;ST GERVAIS EN BELIN;72220
78364;MARCQ;78770
72291;ST JEAN DE LA MOTTE;72510
78367;MAREIL MARLY;78750
72293;ST JEAN DU BOIS;72430
78382;MAURECOURT;78780
72299;ST MARS D OUTILLE;72220
78383;MAUREPAS;78310
72309;ST PAUL LE GAULTIER;72130
78407;MITTAINVILLE;78125
72314;ST PIERRE DU LOROUER;72150
78410;MOISSON;78840
72317;ST REMY DU VAL;72600
78413;MONDREVILLE;78980
72325;ST VINCENT DU LOROUER;72150
78418;MONTESSON;78360
72335;SILLE LE PHILIPPE;72460
78439;MULCENT;78790
72345;SURFONDS;72370
78444;NEAUPHLETTE;78980
72346;LA SUZE SUR SARTHE;72210
78455;NOISY LE ROI;78590
72347;TASSE;72430
78466;ORGEVAL;78630
72350;TELOCHE;72220
78470;ORPHIN;78125
72359;TORCE EN VALLEE;72110
78478;PARAY DOUAVILLE;78660
72361;TRESSON;72440
78486;LE PERRAY EN YVELINES;78610
72363;TUFFE VAL DE LA CHERONNE;72160
78490;PLAISIR;78370
72372;VEZOT;72600
78505;PRUNAY LE TEMPLE;78910
72379;VIRE EN CHAMPAGNE;72350
78506;PRUNAY EN YVELINES;78660
73003;GRAND AIGUEBLANCHE;73260
78513;LA QUEUE LES YVELINES;78940
73006;AIME LA PLAGNE;73210
78522;ROCHEFORT EN YVELINES;78730
73006;AIME LA PLAGNE;73210
78530;ROSAY;78790
73006;AIME LA PLAGNE;73210
78531;ROSNY SUR SEINE;78710
73010;ENTRELACS;73410
78537;ST ARNOULT EN YVELINES;78730
73010;ENTRELACS;73410
78558;ST ILLIERS LA VILLE;78980
73010;ENTRELACS;73410
78564;ST MARTIN DE BRETHENCOURT;78660
73015;LES ALLUES;73550
78571;ST NOM LA BRETECHE;78860
73017;APREMONT;73190
78576;ST REMY L HONORE;78690
73018;ARBIN;73800
78597;SOINDRES;78200
73023;AUSSOIS;73500
78615;THIVERVAL GRIGNON;78850
73032;LA BATHIE;73540
78624;TRIEL SUR SEINE;78510
73034;BEAUFORT;73270
78643;VERNOUILLET;78540
78644;LA VERRIERE;78320
78646;VERSAILLES;78000
78647;VERT;78930
78668;LA VILLENEUVE EN CHEVRIE;78270
78672;VILLENNES SUR SEINE;78670
68336;TRAUBACH LE BAS;68210
78686;VIROFLAY;78220
68338;TURCKHEIM;68230
79007;ALLONNE;79130
68350;VOEGTLINSHOFFEN;68420
79013;ARGENTONNAY;79150
68355;WALDIGHOFEN;68640
79014;LORETZ D ARGENTON;79290
68358;WASSERBOURG;68230
79016;ASSAIS LES JUMEAUX;79600
68365;WETTOLSHEIM;68920
79020;AUGE;79400
68370;WILDENSTEIN;68820
79023;AVON;79800
68376;WITTENHEIM;68270
79030;BEAUSSAIS VITRE;79370
68378;WOLFERSDORF;68210
79031;BEAUVOIR SUR NIORT;79360
68379;WOLFGANTZEN;68600
79040;LA BOISSIERE EN GATINE;79310
68382;ZAESSINGUE;68130
79056;BRION PRES THOUET;79290
69014;AVEIZE;69610
79058;BRULAIN;79230
69026;LE BREUIL;69620
79059;LE BUSSEAU;79240
69030;BRULLIOLES;69690
79063;VAL EN VIGNES;79290
69033;CAILLOUX SUR FONTAINES;69270
79066;CHAMPDENIERS;79220
69035;CENVES;69840
79066;CHAMPDENIERS;79220
69037;CHAMBOST ALLIERES;69870
79078;PLAINE D ARGENSON;79360
69038;CHAMBOST LONGESSAIGNE;69770
79079;MAULEON;79700
69040;CHAMPAGNE AU MONT D OR;69410
79079;MAULEON;79700
69049;CHASSELAY;69380
79079;MAULEON;79700
69071;CURIS AU MONT D OR;69250
79083;CHEF BOUTONNE;79110
69077;DRACE;69220
79104;COURS;79220
69081;ECULLY;69130
79105;LES CHATELIERS;79340
69082;EMERINGES;69840
79116;FAYE L ABBESSE;79350
69086;FLEURIEUX SUR L ARBRESLE;69210
79122;FONTENILLE ST MARTIN D ENTRAIGUES;79110
69087;FONTAINES ST MARTIN;69270
79128;FRANCOIS;79260
69090;FRONTENAS;69620
79131;GEAY;79330
69098;LES HALLES;69610
79133;GERMOND ROUVRE;79220
69099;HAUTE RIVOIRE;69610
79136;ALLOINAY;79190
69106;LACHASSAGNE;69480
79147;LARGEASSE;79240
69110;LARAJASSE;69590
79153;LOUBIGNE;79110
69117;LISSIEU;69380
79174;MELLE;79500
69122;LUCENAY;69480
79175;MELLERAN;79190
69130;MEAUX LA MONTAGNE;69550
79179;MONCOUTANT SUR SEVRE;79240
69135;DEUX GROSNES;69860
79184;LA MOTHE ST HERAY;79800
69135;DEUX GROSNES;69860
79190;NEUVY BOUIN;79130
69136;MONTAGNY;69700
79191;NIORT;79000
69155;POMEYS;69590
79196;PLAINE ET VALLEES;79100
69156;POMMIERS;69480
79197;OROUX;79390
69160;POULE LES ECHARMEAUX;69870
79217;PRAILLES LA COUARDE;79800
69161;PROPIERES;69790
79226;LE RETAIL;79130
69165;REGNIE DURETTE;69430
79239;ST AUBIN LE CLOUD;79450
69168;ROCHETAILLEE SUR SAONE;69270
79242;VOULMENTIN;79150
69170;RONTALON;69510
79243;ST COUTANT;79120
69176;SOUCIEU EN JARREST;69510
79249;ST GELAIS;79410
69177;SOURCIEUX LES MINES;69210
79250;STE GEMME;79330
69181;ST APPOLINAIRE;69170
79251;MARCILLE;79500
69193;ST CYR SUR LE RHONE;69560
79252;ST GENEROUX;79600
69215;ST JULIEN;69640
79257;ST HILAIRE LA PALUD;79210
69228;CHABANIERE;69440
79271;ST MARC LA LANDE;79310
69234;ST ROMAIN DE POPEY;69490
79276;ST MARTIN DE ST MAIXENT;79400
69236;ST ROMAIN EN GIER;69700
79285;ST PARDOUX SOUTIERS;79310
69246;THEIZE;69620
79299;ST VARENT;79330
69248;THIZY LES BOURGS;69240
79303;SALLES;79800
69248;THIZY LES BOURGS;69240
79309;SCILLE;79240
69255;VAUGNERAY;69670
79319;SOUVIGNE;79800
69255;VAUGNERAY;69670
79334;VAL DU MIGNON;79360
69259;VENISSIEUX;69200
79336;VANCAIS;79120
69270;CHAPONNAY;69970
79339;VASLES;79340
69280;JONS;69330
79341;VAUTEBIS;79420
69281;MARENNES;69970
79342;VERNOUX EN GATINE;79240
69286;RILLIEUX LA PAPE;69140
79346;LE VERT;79170
69287;ST BONNET DE MURE;69720
79348;VILLEFOLLET;79170
69289;ST PIERRE DE CHANDIEU;69780
79350;VILLIERS EN BOIS;79360
69290;ST PRIEST;69800
79354;VOUHE;79310
69292;SATHONAY CAMP;69580
79355;VOUILLE;79230
69293;SATHONAY VILLAGE;69580
80005;AGENVILLE;80370
69298;TOUSSIEU;69780
80026;ARGUEL;80140
69387;LYON 07;69007
80035;AUBERCOURT;80110
69389;LYON 09;69009
80037;AUBVILLERS;80110
70003;ACHEY;70180
80043;AUTHIE;80560
70011;AMAGE;70280
80046;AVELESGES;80270
70015;AMONCOURT;70170
80049;AYENCOURT;80500
70017;ANCHENONCOURT ET CHAZEL;70210
80050;BACOUEL SUR SELLE;80480
70021;ANDORNAY;70200
80052;BAIZIEUX;80300
70039;AUTOREILLE;70700
80054;BARLEUX;80200
70041;AUTREY LES GRAY;70100
80057;BAYENCOURT;80560
70043;AUVET ET LA CHAPELOTTE;70100
80061;BEAUCAMPS LE JEUNE;80430
70045;AVRIGNEY VIREY;70150
80065;BEAUCOURT SUR L ANCRE;80300
70048;BARD LES PESMES;70140
80067;BEAUFORT EN SANTERRE;80170
70054;BATTRANS;70100
80068;BEAUMETZ;80370
70057;BAY;70150
80078;BELLANCOURT;80132
70060;BEAUMOTTE LES PIN;70150
80087;BERNAY EN PONTHIEU;80120
70064;BELVERNE;70400
73063;CEVINS;73730
80088;BERNES;80240
70069;BETONCOURT ST PANCRAS;70210
73074;LA CHAPELLE;73660
80089;BERNEUIL;80620
70074;BLONDEFONTAINE;70500
73075;LA CHAPELLE BLANCHE;73110
80090;BERNY EN SANTERRE;80200
70075;BONBOILLON;70150
73078;LA CHAPELLE ST MARTIN;73170
80093;BERTEAUCOURT LES DAMES;80850
70085;BOULT;70190
73088;COHENNOZ;73400
80097;BETHENCOURT SUR SOMME;80190
70090;BOURSIERES;70000
73097;CURIENNE;73190
80103;BIARRE;80190
70095;BREUREY LES FAVERNEY;70160
80112;BONNAY;80800
70112;CEMBOING;70500
80113;BONNEVILLE;80670
70115;CERRE LES NOROY;70000
80118;BOUFFLERS;80150
70122;CHAMPLITTE;70600
73113;FEISSONS SUR SALINS;73350
80129;BOUZINCOURT;80300
70122;CHAMPLITTE;70600
80130;BOVELLES;80540
70125;CHAMPVANS;70100
80136;BRAY SUR SOMME;80340
70126;CHANCEY;70140
73135;LA TOUR EN MAURIENNE;73300
80144;BROUCHY;80400
70128;LA CHAPELLE LES LUXEUIL;70300
73138;JARRIER;73300
80146;BRUTELLES;80230
70143;CHAUVIREY LE CHATEL;70500
73142;LANDRY;73210
80150;BUIRE COURCELLES;80200
70148;CHEMILLY;70360
73145;LEPIN LE LAC;73610
80151;BUIRE SUR L ANCRE;80300
70149;CHENEBIER;70400
73150;LA PLAGNE TARENTAISE;73210
80163;CAMBRON;80132
70155;CITERS;70300
73152;MARCIEUX;73470
80172;CAPPY;80340
70178;LA COTE;70200
80173;CARDONNETTE;80260
70179;COULEVON;70000
73187;LA LECHERE;73260
80176;CARREPUIS;80700
70180;COURCHATON;70110
73201;PLANAY;73350
80182;CAYEUX SUR MER;80410
70183;COURTESOULT ET GATEY;70600
73217;ROTHERENS;73110
80185;CHAMPIEN;80700
70194;CUVE;70800
73231;ST ETIENNE DE CUINES;73130
80195;CHUIGNOLLES;80340
70197;DAMPIERRE SUR LINOTTE;70230
73233;ST FRANC;73360
80198;CLAIRY SAULCHOIX;80540
70201;DELAIN;70180
73242;ST JEAN D ARVES;73530
80200;COCQUEREL;80510
70203;LA DEMIE;70000
73246;ST JEAN DE COUZ;73160
80201;COIGNEUX;80560
70215;ERREVET;70400
73249;ST JEOIRE PRIEURE;73190
80204;COMBLES;80360
70216;ESBOZ BREST;70300
73252;ST LEGER;73220
80207;CONTAY;80560
70217;ESMOULIERES;70310
73254;STE MARIE D ALVEY;73240
80217;COURCELLES AU BOIS;80560
70237;FLEUREY LES LAVONCOURT;70120
73257;LES BELLEVILLE;73440
80222;CRECY EN PONTHIEU;80150
70239;FONDREMAND;70190
73257;LES BELLEVILLE;73440
80226;CROIX MOLIGNEAUX;80400
70245;FOUGEROLLES ST VALBERT;70220
73263;ST OFFENGE;73100
80230;CURCHY;80190
70248;FRAHIER ET CHATEBIER;70400
73269;ST PAUL;73170
80236;DAVENESCOURT;80500
70260;FROTEY LES LURE;70200
73270;ST PIERRE D ALBIGNY;73250
80238;DERNANCOURT;80300
70265;GERMIGNEY;70100
73275;ST PIERRE DE GENEBROZ;73360
80244;DOMINOIS;80120
70276;GRANGES LA VILLE;70400
73281;ST SULPICE;73160
80256;DREUIL LES AMIENS;80470
70283;HAUT DU THEM CHATEAU LAMBERT;70440
73286;SERRIERES EN CHAUTAGNE;73310
80262;EAUCOURT SUR SOMME;80580
70290;JASNEY;70800
73316;VILLARD SALLET;73110
80266;ENGLEBELMER;80300
70296;LARIANS ET MUNANS;70230
73322;VILLARODIN BOURGET;73500
80268;EPAGNE EPAGNETTE;80580
70299;LAVONCOURT;70120
74001;ABONDANCE;74360
80281;ERGNIES;80690
70302;LIEUCOURT;70140
74006;ALLONZIER LA CAILLE;74350
80283;ESCLAINVILLERS;80250
70305;LOEUILLEY;70100
74006;ALLONZIER LA CAILLE;74350
80293;ETELFAY;80500
70307;LONGEVELLE;70110
74007;AMANCY;74800
80307;FEUILLERES;80200
70308;LA LONGINE;70310
74010;ANNECY;74370
80311;FIGNIERES;80500
70309;LOULANS VERCHAMP;70230
74010;ANNECY;74960
80313;FLAUCOURT;80200
70311;LUXEUIL LES BAINS;70300
74012;ANNEMASSE;74100
80318;FLIXECOURT;80420
70315;MAGNONCOURT;70800
74014;ARACHES LA FRASSE;74300
80320;FOLIES;80170
70319;MAGNY JOBERT;70200
74034;LE BIOT;74430
80331;FOREST L ABBAYE;80150
70321;MAGNY VERNOIS;70200
74042;BONNEVILLE;74130
80333;FORT MAHON PLAGE;80120
70323;MAILLERONCOURT ST PANCRAS;70210
74043;BONS EN CHABLAIS;74890
80347;FRANSART;80700
70329;MALVILLERS;70120
74046;BOUSSY;74150
80348;FRANSU;80620
70330;MANDREVILLARS;70400
74055;CHALLONGES;74910
80349;FRANSURES;80160
70337;MELIN;70120
74058;LA CHAPELLE D ABONDANCE;74360
80355;FRESNEVILLE;80140
70343;MERSUAY;70160
74067;CHAVANOD;74650
80360;FRESSENNEVILLE;80390
70351;MOLLANS;70240
74069;CHENEX;74520
80361;FRETTECUISSE;80140
70353;MONTAGNEY;70140
74070;CHENS SUR LEMAN;74140
80366;FRICOURT;80300
70360;MONTDORE;70210
74072;CHEVALINE;74210
80367;FRISE;80340
70363;MONTIGNY LES VESOUL;70000
74076;CHOISY;74330
80372;FRUCOURT;80490
70367;MONT LE VERNOIS;70000
74082;COLLONGES SOUS SALEVE;74160
80374;GAPENNES;80150
70372;MONTUREUX LES BAULAY;70500
74086;CONTAMINE SARZIN;74270
80381;GORGES;80370
70373;LA ROCHE MOREY;70120
74090;CORNIER;74800
80397;GUEUDECOURT;80360
70373;LA ROCHE MOREY;70120
74101;DINGY EN VUACHE;74520
80399;GUIGNEMICOURT;80540
70378;NAVENNE;70000
74102;DINGY ST CLAIR;74230
80406;HALLENCOURT;80490
70380;NEUREY EN VAUX;70160
74106;DRAILLANT;74550
80411;LE HAMEL;80800
70389;NOIRON;70100
74111;ENTREVERNES;74410
80413;HANCOURT;80240
70392;OIGNEY;70120
74112;EPAGNY METZ TESSY;74370
80415;HANGEST EN SANTERRE;80134
70401;OVANCHES;70360
74130;FRANCLENS;74910
80425;HEDAUVILLE;80560
70418;LA ROMAINE;70130
74136;LE GRAND BORNAND;74450
80433;HERLY;80190
70438;RAY SUR SAONE;70130
74142;HERY SUR ALBY;74540
70441;RECOLOGNE LES RIOZ;70190
74145;JUVIGNY;74100
70442;RENAUCOURT;70120
74154;LUGRIN;74500
70444;LA RESIE ST MARTIN;70140
74158;MACHILLY;74140
70446;RIGNY;70100
74159;MAGLAND;74300
70448;ROCHE ET RAUCOURT;70180
74160;MANIGOD;74230
70449;ROCHE LINOTTE ET SORANS CORDIERS;70230
74164;MARIGNIER;74970
70455;ROYE;70200
74165;MARIGNY ST MARCEL;74150
70462;ST FERJEUX;70110
74171;MASSONGY;74140
70464;ST GERMAIN;70200
74172;MAXILLY SUR LEMAN;74500
70469;STE MARIE EN CHANOIS;70310
74173;MEGEVE;74120
70470;STE MARIE EN CHAUX;70300
74177;MENTHONNEX EN BORNES;74350
70471;STE REINE;70700
74178;MENTHONNEX SOUS CLERMONT;74270
70472;ST REMY EN COMTE;70160
74188;MONTRIOND;74110
70473;ST SAUVEUR;70300
74191;MORZINE;74110
70476;SAPONCOURT;70210
74201;NEYDENS;74160
70477;SAULNOT;70400
74205;ONNION;74490
70480;SAUVIGNEY LES PESMES;70140
74208;PASSY;74190
70487;SENARGENT MIGNAFANS;70110
74208;PASSY;74190
70489;SERVANCE MIELLIN;70440
74208;PASSY;74190
70491;SEVEUX MOTEY;70130
74210;PERRIGNIER;74550
70492;SOING CUBRY CHARENTENAY;70130
74215;PRAZ SUR ARLY;74120
70498;TERNUAY MELAY ET ST HILAIRE;70270
74220;REIGNIER ESERY;74930
70500;THIEFFRANS;70230
74222;REYVROZ;74200
70509;TROMAREY;70150
74225;RUMILLY;74150
70512;LA VAIVRE;70320
74234;ST FERREOL;74210
70517;VALLEROIS LORIOZ;70000
74236;ST GERVAIS LES BAINS;74170
70534;VELLEFRIE;70240
74236;ST GERVAIS LES BAINS;74170
70539;VELLEXON QUEUTREY ET VAUDEY;70130
74236;ST GERVAIS LES BAINS;74170
70541;VELORCEY;70300
74257;SALLENOVES;74270
70546;VEREUX;70180
74262;SCIENTRIER;74930
70561;VILLERSEXEL;70110
74269;SEYSSEL;74910
70573;LA VOIVRE;70310
74272;SILLINGY;74330
70575;VORAY SUR L OGNON;70190
74279;THOLLON LES MEMISES;74500
70576;VOUGECOURT;70500
74282;FILLIERE;74370
70583;VY LES FILAIN;70230
74286;VACHERESSE;74360
71001;L ABERGEMENT DE CUISERY;71290
74289;VALLIERES SUR FIER;74150
71005;ALUZE;71510
74293;VEIGY FONCENEX;74140
71006;AMANZE;71800
74295;LA VERNAZ;74200
71011;ANZY LE DUC;71110
74296;VERS;74160
71012;ARTAIX;71110
74298;VETRAZ MONTHOUX;74100
71021;BARON;71120
74302;LES VILLARDS SUR THONES;74230
71025;BEAUBERY;71220
74304;VILLE EN SALLAZ;74250
71026;BEAUMONT SUR GROSNE;71240
76013;ANGERVILLE LA MARTEL;76540
71029;BELLEVESVRE;71270
76021;ANNOUVILLE VILMESNIL;76110
76024;ARDOUVAL;76680
76025;ARGUEIL;76780
76041;LES HAUTS DE CAUX;76190
76045;AUZOUVILLE L ESNEVAL;76760
76050;AVREMESNIL;76730
76051;BACQUEVILLE EN CAUX;76730
76064;BEAUREPAIRE;76280
76069;BELBEUF;76240
76077;BENESVILLE;76560
76091;BEUZEVILLE LA GUERARD;76450
76094;BIERVILLE;76750
76095;BIHOREL;76420
76101;BLANGY SUR BRESLE;76340
76103;BONSECOURS;76240
76110;BOIS HIMONT;76190
76113;BOISSAY;76750
76123;BOSC GUERARD ST ADRIEN;76710
76131;LA BOUILLE;76530
76139;BRADIANCOURT;76680
76143;BRETTEVILLE DU GRAND CAUX;76110
76146;BUCHY;76750
76149;BUTOT;76890
76152;CAILLY;76690
76153;CALLEVILLE LES DEUX EGLISES;76890
76160;CARVILLE LA FOLLETIERE;76190
76173;LA CHAUSSEE;76590
76176;CLASVILLE;76450
76177;CLAVILLE MOTTEVILLE;76690
76182;CLIPONVILLE;76640
76183;COLLEVILLE;76400
76190;CRASVILLE LA ROCQUEFORT;76740
76200;CRITOT;76680
76203;CROIX MARE;76190
76208;CUY ST FIACRE;76220
76212;DARNETAL;76160
76216;DEVILLE LES ROUEN;76250
76222;DUCLAIR;76480
76228;ECTOT LES BAONS;76970
76237;EPINAY SUR DUCLAIR;76480
76240;EPREVILLE;76400
76243;ERNEMONT SUR BUCHY;76750
